region,depth,value
1,1,2316.8
1,2,545.85
1,3,0.0
1,4,342.15000000000003
2,1,2316.8
2,2,545.85
2,3,0.0
2,4,342.15000000000003
3,1,4633.6
3,2,0.0
3,3,0.0
3,4,91.22665501762812
4,1,542.3561153127648
4,2,0.0
4,3,0.0
4,4,0.0
